"Date","Price","Open","High","Low","Change %"
"05/30/2023","4.3360","4.3410","4.3860","4.1800","0.00%"
"05/29/2023","4.3360","4.3380","4.3940","4.3290","-1.07%"
"05/28/2023","4.3830","4.3330","4.3940","4.3330","1.08%"
"05/27/2023","4.3360","4.3360","4.3360","4.3360","1.47%"
"05/26/2023","4.2730","4.3290","4.4260","4.2469","0.00%"
"05/25/2023","4.2730","4.1580","4.3370","4.1420","3.01%"
"05/24/2023","4.1482","4.0890","4.2080","4.0710","0.89%"
"05/23/2023","4.1115","4.1320","4.1970","4.0870","1.04%"
"05/22/2023","4.0690","4.0560","4.1440","4.0121","0.62%"
"05/21/2023","4.0438","4.0680","4.0810","4.0380","-0.33%"
"05/19/2023","4.0570","4.0240","4.1470","3.9660","0.00%"
"05/18/2023","4.0570","3.9420","4.0730","3.8950","3.21%"
"05/17/2023","3.9310","3.8630","3.9650","3.8298","1.84%"
"05/16/2023","3.8600","3.8060","3.9080","3.7170","1.39%"
"05/15/2023","3.8070","3.7840","3.8430","3.7570","0.53%"
"05/14/2023","3.7870","3.8070","3.8110","3.7840","1.98%"
"05/12/2023","3.7133","3.7080","3.8150","3.6680","0.00%"
"05/11/2023","3.7133","3.7290","3.7650","3.6160","-0.37%"
"05/10/2023","3.7270","3.8020","3.8860","3.6820","-3.07%"
"05/09/2023","3.8450","3.8490","3.8970","3.8060","1.42%"
"05/08/2023","3.7910","3.7800","3.8573","3.7722","-0.13%"
"05/07/2023","3.7960","3.7910","3.8010","3.7722","5.08%"
"05/05/2023","3.6125","3.6670","3.8160","3.6420","0.00%"
"05/04/2023","3.6125","3.7400","3.7560","3.5030","-5.26%"
"05/03/2023","3.8130","3.8520","3.8632","3.6610","-0.86%"
"05/02/2023","3.8460","4.0140","4.0380","3.7960","-1.11%"
"05/01/2023","3.8890","3.8750","4.0390","3.8750","-0.59%"
"04/30/2023","3.9120","3.8890","3.9270","3.8750","0.57%"
"04/29/2023","3.8900","3.8900","3.8900","3.8900","-2.05%"
"04/28/2023","3.9715","3.9520","4.0030","3.8693","0.00%"
"04/27/2023","3.9715","3.8440","3.9990","3.8129","3.32%"
"04/26/2023","3.8440","3.8060","3.9200","3.7670","0.95%"
"04/25/2023","3.8080","3.9390","3.9802","3.7380","-4.85%"
"04/24/2023","4.0020","4.0440","4.0710","3.9330","-1.55%"
"04/23/2023","4.0650","4.0440","4.0710","4.0330","0.64%"
"04/21/2023","4.0390","4.0220","4.0915","3.9430","0.00%"
"04/20/2023","4.0390","4.1370","4.1501","4.0040","-2.72%"
"04/19/2023","4.1520","4.0790","4.1840","4.0790","1.37%"
"04/18/2023","4.0960","4.0950","4.1310","4.0470","0.39%"
"04/17/2023","4.0800","3.9800","4.1188","3.9790","1.29%"
"04/16/2023","4.0280","3.9940","4.0340","3.9790","3.65%"
"04/14/2023","3.8863","3.8750","4.0350","3.8350","0.00%"
"04/13/2023","3.8863","3.8550","3.9130","3.7960","0.45%"
"04/12/2023","3.8690","3.9440","4.0133","3.8012","-2.59%"
"04/11/2023","3.9720","3.9200","4.0100","3.8660","2.00%"
"04/10/2023","3.8940","3.8750","3.9560","3.8348","1.40%"
"04/09/2023","3.8404","3.8940","3.8990","3.8404","2.68%"
"04/07/2023","3.7400","3.7450","3.9210","3.7226","0.00%"
"04/06/2023","3.7400","3.7040","3.7840","3.6060","1.52%"
"04/05/2023","3.6840","3.7490","3.8180","3.5936","-1.63%"
"04/04/2023","3.7450","3.8870","3.9860","3.7290","-4.93%"
"04/03/2023","3.9390","3.9560","4.0683","3.8820","-1.75%"
"04/02/2023","4.0090","3.9590","4.0250","3.9390","-0.74%"
"03/31/2023","4.0390","4.0100","4.1240","3.9430","0.00%"
"03/30/2023","4.0390","4.0530","4.1230","3.9780","-0.15%"
"03/29/2023","4.0452","4.0180","4.1000","3.9460","0.40%"
"03/28/2023","4.0290","3.9620","4.0500","3.8790","7.13%"
"03/27/2023","3.7610","3.7730","3.9720","3.7450","-0.37%"
"03/26/2023","3.7750","3.7610","3.7950","3.7490","0.88%"
"03/25/2023","3.7420","3.7420","3.7420","3.7420","-1.52%"
"03/24/2023","3.7999","3.7970","3.8400","3.5240","0.00%"
"03/23/2023","3.7999","3.9000","3.9780","3.7060","-3.97%"
"03/22/2023","3.9571","4.1290","4.2180","3.8738","-4.34%"
"03/21/2023","4.1367","3.9630","4.1680","3.9060","7.25%"
"03/20/2023","3.8570","3.8520","4.0300","3.6246","-0.99%"
"03/19/2023","3.8957","3.8570","3.9380","3.8320","-5.43%"
"03/17/2023","4.1196","4.0350","4.2875","3.7970","0.00%"
"03/16/2023","4.1196","3.9640","4.1860","3.8560","2.89%"
"03/15/2023","4.0040","4.2240","4.3810","3.7910","-4.39%"
"03/14/2023","4.1880","3.9820","4.3620","3.8124","-6.60%"
"03/13/2023","4.4840","4.4930","4.4940","3.8980","0.97%"
"03/12/2023","4.4410","4.4840","4.4940","4.3202","-6.03%"
"03/10/2023","4.7262","4.7010","4.7190","4.3660","0.00%"
"03/09/2023","4.7262","4.8930","4.9220","4.6900","-3.35%"
"03/08/2023","4.8900","4.8640","4.9410","4.7920","0.56%"
"03/07/2023","4.8630","4.7770","4.8880","4.7251","1.93%"
"03/06/2023","4.7710","4.7580","4.8000","4.6950","0.07%"
"03/05/2023","4.7678","4.7580","4.7740","4.7550","-1.13%"
"03/03/2023","4.8225","4.8040","4.8370","4.7422","0.00%"
"03/02/2023","4.8225","4.7780","4.8640","4.7620","0.84%"
"03/01/2023","4.7823","4.7136","4.8110","4.6920","1.71%"
"02/28/2023","4.7020","4.6850","4.7560","4.6760","-0.38%"
"02/27/2023","4.7200","4.6890","4.7640","4.6440","0.40%"
"02/26/2023","4.7012","4.7200","4.7200","4.6600","2.49%"
"02/24/2023","4.5870","4.6000","4.7580","4.5300","0.00%"
"02/23/2023","4.5870","4.6090","4.6600","4.5580","-0.24%"
"02/22/2023","4.5980","4.6230","4.6350","4.5560","2.43%"
"02/21/2023","4.4890","4.5060","4.6400","4.5050","0.00%"
"02/20/2023","4.4890","4.4750","4.5260","4.4750","-0.42%"
"02/19/2023","4.5080","4.4900","4.5080","4.4750","-0.11%"
"02/17/2023","4.5130","4.5480","4.6210","4.4830","0.00%"
"02/16/2023","4.5130","4.5350","4.5780","4.4550","-0.40%"
"02/15/2023","4.5310","4.5080","4.5830","4.4580","0.40%"
"02/14/2023","4.5130","4.3580","4.5280","4.2522","3.53%"
"02/13/2023","4.3590","4.3310","4.4170","4.3160","0.43%"
"02/12/2023","4.3404","4.3590","4.3790","4.3310","-0.17%"
"02/11/2023","4.3480","4.3480","4.3480","4.3480","0.61%"
"02/10/2023","4.3217","4.3110","4.3680","4.2789","0.00%"
"02/09/2023","4.3217","4.2383","4.3510","4.2119","1.40%"
"02/08/2023","4.2620","4.2687","4.3010","4.2070","-0.44%"
"02/07/2023","4.2810","4.2730","4.3310","4.1670","0.66%"
"02/06/2023","4.2530","4.1420","4.2950","4.1340","2.46%"
"02/05/2023","4.1510","4.1420","4.1590","4.1350","1.12%"
"02/04/2023","4.1050","4.1050","4.1050","4.1050","5.50%"
"02/03/2023","3.8910","3.9150","4.1280","3.8860","0.00%"
"02/02/2023","3.8910","3.9090","3.9460","3.8302","-0.60%"
"02/01/2023","3.9144","4.0216","4.0840","3.8897","-3.01%"
"01/31/2023","4.0358","4.0650","4.1030","4.0030","0.02%"
"01/30/2023","4.0350","4.0240","4.1190","4.0130","0.11%"
"01/29/2023","4.0304","4.0230","4.0400","4.0220","0.18%"
"01/28/2023","4.0230","4.0230","4.0230","4.0230","0.45%"
"01/27/2023","4.0050","4.0070","4.0740","3.9950","0.00%"
"01/26/2023","4.0050","3.9580","4.0370","3.9410","0.78%"
"01/25/2023","3.9740","3.9700","4.0040","3.9202","-0.23%"
"01/24/2023","3.9830","4.0120","4.0430","3.9680","-0.87%"
"01/23/2023","4.0180","3.9550","4.0360","3.9270","1.55%"
"01/22/2023","3.9567","3.9550","3.9600","3.9518","1.30%"
"01/20/2023","3.9060","3.8881","4.0030","3.8807","0.00%"
"01/19/2023","3.9060","3.8517","3.9300","3.7968","1.61%"
"01/18/2023","3.8440","3.9990","4.0140","3.8370","-4.64%"
"01/17/2023","4.0310","4.0270","4.0600","3.9471","0.00%"
"01/16/2023","4.0310","4.0270","4.0360","3.9950","0.27%"
"01/15/2023","4.0200","4.0180","4.0310","4.0080","1.85%"
"01/13/2023","3.9470","3.9405","4.0360","3.8898","0.00%"
"01/12/2023","3.9470","4.0262","4.1240","3.9051","-2.15%"
"01/11/2023","4.0339","4.0652","4.1079","4.0120","-1.59%"
"01/10/2023","4.0990","4.0490","4.1340","4.0280","0.32%"
"01/09/2023","4.0860","4.0680","4.1290","4.0000","0.05%"
"01/08/2023","4.0840","4.0860","4.0900","4.0660","-5.27%"
"01/06/2023","4.3110","4.2980","4.3510","4.0533","0.00%"
"01/05/2023","4.3110","4.2040","4.3500","4.1800","2.16%"
"01/04/2023","4.2199","4.2237","4.2550","4.1509","-0.89%"
"01/03/2023","4.2579","4.2760","4.3270","4.2060","-0.68%"
"01/02/2023","4.2870","4.2760","4.2820","4.2730","0.00%"
"12/30/2022","4.2870","4.2719","4.3640","4.2622","0.00%"
"12/29/2022","4.2870","4.2770","4.3160","4.2426","0.14%"
"12/28/2022","4.2810","4.2736","4.3120","4.2380","-0.35%"
"12/27/2022","4.2960","4.2020","4.3180","4.1900","3.72%"
"12/26/2022","4.1420","4.2050","4.2050","4.2050","-1.76%"
"12/25/2022","4.2160","4.2160","4.2160","4.2160","1.79%"
"12/23/2022","4.1420","4.1610","4.2270","4.1350","0.00%"
"12/22/2022","4.1420","4.1263","4.1710","4.0728","0.62%"
"12/21/2022","4.1166","4.1320","4.1620","4.0726","-0.52%"
"12/20/2022","4.1380","4.1110","4.1890","4.0920","2.35%"
"12/19/2022","4.0430","4.0410","4.1310","4.0388","-0.69%"
"12/18/2022","4.0709","4.0420","4.0710","4.0388","-0.21%"
"12/16/2022","4.0795","4.0680","4.1600","4.0040","0.00%"
"12/15/2022","4.0795","4.0400","4.1120","4.0100","0.03%"
"12/14/2022","4.0784","4.0698","4.1640","4.0080","-0.04%"
"12/13/2022","4.0800","4.2170","4.2560","3.9520","-2.93%"
"12/12/2022","4.2030","4.1880","4.2620","4.1390","0.02%"
"12/11/2022","4.2020","4.2030","4.2080","4.1830","1.31%"
"12/09/2022","4.1478","4.1444","4.2000","4.0880","0.00%"
"12/08/2022","4.1478","4.0959","4.1790","4.0850","1.68%"
"12/07/2022","4.0791","4.1933","4.2190","4.0640","-2.16%"
"12/06/2022","4.1690","4.2000","4.2540","4.1520","-1.09%"
"12/05/2022","4.2150","4.0780","4.2450","4.0780","2.46%"
"12/04/2022","4.1140","4.0880","4.1190","4.0780","0.17%"
"12/03/2022","4.1070","4.1070","4.1070","4.1070","-0.02%"
"12/02/2022","4.1080","4.0840","4.2690","4.0330","0.00%"
"12/01/2022","4.1080","4.1616","4.2250","4.0780","-3.17%"
"11/30/2022","4.2424","4.3517","4.4340","4.1580","-2.47%"
"11/29/2022","4.3500","4.3176","4.3770","4.2798","0.28%"
"11/28/2022","4.3380","4.3280","4.3630","4.2810","0.12%"
"11/27/2022","4.3330","4.3360","4.3510","4.3234","0.44%"
"11/25/2022","4.3140","4.3150","4.4190","4.2860","0.00%"
"11/24/2022","4.3140","4.3494","4.3680","4.2900","-0.93%"
"11/23/2022","4.3543","4.3839","4.4670","4.3270","-0.39%"
"11/22/2022","4.3713","4.4710","4.4790","4.3670","-1.75%"
"11/21/2022","4.4490","4.4207","4.4730","4.3680","0.64%"
"11/20/2022","4.4207","4.4490","4.4490","4.4158","1.67%"
"11/18/2022","4.3480","4.3465","4.4530","4.3197","0.00%"
"11/17/2022","4.3480","4.2508","4.3930","4.2364","1.61%"
"11/16/2022","4.2790","4.2639","4.3640","4.2270","-0.21%"
"11/15/2022","4.2880","4.3722","4.3940","4.2554","-0.72%"
"11/14/2022","4.3190","4.3723","4.4380","4.3485","-1.26%"
"11/13/2022","4.3743","4.3190","4.3830","4.3190","0.70%"
"11/11/2022","4.3440","4.3470","4.3720","4.3190","0.00%"
"11/10/2022","4.3440","4.6299","4.6780","4.3130","-6.54%"
"11/09/2022","4.6480","4.6990","4.7358","4.5991","-1.50%"
"11/08/2022","4.7190","4.7880","4.8100","4.6930","-0.46%"
"11/07/2022","4.7410","4.7290","4.7930","4.7140","-0.02%"
"11/06/2022","4.7420","4.7410","4.7440","4.7140","0.11%"
"11/05/2022","4.7370","4.7320","4.7370","4.7320","-0.69%"
"11/04/2022","4.7700","4.7830","4.8709","4.6980","0.00%"
"11/03/2022","4.7700","4.7250","4.8410","4.7080","2.10%"
"11/02/2022","4.6720","4.6480","4.7440","4.5220","1.39%"
"11/01/2022","4.6080","4.5650","4.6520","4.4630","1.97%"
"10/31/2022","4.5190","4.5080","4.6220","4.5080","-0.22%"
"10/30/2022","4.5290","4.5190","4.5390","4.5060","3.03%"
"10/28/2022","4.3960","4.3530","4.5460","4.3320","0.00%"
"10/27/2022","4.3960","4.4820","4.5633","4.3360","-2.40%"
"10/26/2022","4.5040","4.5780","4.5970","4.4510","-1.29%"
"10/25/2022","4.5630","4.6180","4.6280","4.4770","-1.28%"
"10/24/2022","4.6220","4.6180","4.6690","4.5060","0.63%"
"10/23/2022","4.5930","4.6220","4.6269","4.5740","-3.43%"
"10/21/2022","4.7560","4.7610","4.7898","4.5770","0.00%"
"10/20/2022","4.7560","4.6570","4.7720","4.6370","2.22%"
"10/19/2022","4.6525","4.5280","4.6730","4.5150","2.77%"
"10/18/2022","4.5270","4.5380","4.5780","4.4810","-1.22%"
"10/17/2022","4.5830","4.5860","4.5870","4.4600","0.41%"
"10/16/2022","4.5645","4.5840","4.5870","4.5400","0.83%"
"10/14/2022","4.5270","4.5110","4.6118","4.4490","0.00%"
"10/13/2022","4.5270","4.3810","4.6360","4.3350","3.45%"
"10/12/2022","4.3760","4.4240","4.4457","4.3590","-1.60%"
"10/11/2022","4.4470","4.4260","4.4740","4.3580","0.00%"
"10/10/2022","4.4470","4.4520","4.4630","4.4090","0.61%"
"10/09/2022","4.4200","4.4340","4.4530","4.4200","2.58%"
"10/07/2022","4.3090","4.3200","4.4290","4.3046","0.00%"
"10/06/2022","4.3090","4.2330","4.3680","4.2020","2.11%"
"10/05/2022","4.2200","4.1390","4.2710","4.1038","2.01%"
"10/04/2022","4.1370","4.1900","4.1900","4.0550","-4.66%"
"10/03/2022","4.3390","4.3370","4.3370","4.0999","0.74%"
"10/02/2022","4.3070","4.3370","4.3480","4.2815","1.56%"
"09/30/2022","4.2410","4.2760","4.3570","4.1970","0.00%"
"09/29/2022","4.2410","4.2260","4.3460","4.2071","1.44%"
"09/28/2022","4.1806","4.3970","4.4420","4.1579","-5.16%"
"09/27/2022","4.4080","4.4780","4.4780","4.2901","-0.64%"
"09/26/2022","4.4362","4.3640","4.5080","4.3380","0.80%"
"09/25/2022","4.4010","4.3550","4.4140","4.3540","3.36%"
"09/23/2022","4.2580","4.3130","4.4330","4.2410","0.00%"
"09/22/2022","4.2580","4.1900","4.3200","4.1605","3.60%"
"09/21/2022","4.1100","4.1060","4.2800","4.0440","0.14%"
"09/20/2022","4.1041","4.0600","4.1410","4.0430","1.17%"
"09/19/2022","4.0565","3.9790","4.0820","3.9790","1.56%"
"09/18/2022","3.9940","3.9940","3.9940","3.9940","0.42%"
"09/16/2022","3.9772","4.0340","4.0700","3.9480","-1.06%"
"09/15/2022","4.0200","3.9420","4.0445","3.9170","2.39%"
"09/14/2022","3.9260","3.8660","3.9880","3.8550","1.67%"
"09/13/2022","3.8617","3.6990","3.9030","3.6177","4.88%"
"09/12/2022","3.6820","3.6920","3.7200","3.6270","-0.27%"
"09/11/2022","3.6920","3.6900","3.6980","3.6810","-0.08%"
"09/10/2022","3.6950","3.6880","3.6950","3.6880","-0.22%"
"09/09/2022","3.7030","3.6570","3.7120","3.5680","1.87%"
"09/08/2022","3.6350","3.6120","3.6900","3.5300","0.69%"
"09/07/2022","3.6100","3.6840","3.7210","3.5790","-0.08%"
"09/06/2022","3.6130","3.5990","3.7140","3.5790","0.00%"
"09/05/2022","3.6130","3.5670","3.6160","3.5280","1.60%"
"09/04/2022","3.5560","3.5720","3.5720","3.5280","-0.17%"
"09/02/2022","3.5620","3.6670","3.6840","3.5210","-2.86%"
"09/01/2022","3.6670","3.6360","3.7140","3.5910","2.23%"
"08/31/2022","3.5870","3.5910","3.6610","3.5669","-0.54%"
"08/30/2022","3.6063","3.5600","3.6540","3.5136","1.05%"
"08/29/2022","3.5689","3.5530","3.6330","3.5379","0.11%"
"08/28/2022","3.5650","3.5270","3.5700","3.5270","1.28%"
"08/27/2022","3.5200","3.5280","3.5280","3.5200","-0.28%"
"08/26/2022","3.5300","3.4870","3.5690","3.4450","1.55%"
"08/25/2022","3.4760","3.5010","3.5240","3.4460","-0.34%"
"08/24/2022","3.4880","3.4670","3.5380","3.4190","0.61%"
"08/23/2022","3.4668","3.4730","3.5180","3.3750","-0.58%"
"08/22/2022","3.4870","3.3730","3.5080","3.3550","2.92%"
"08/21/2022","3.3880","3.3830","3.4160","3.3700","-0.09%"
"08/19/2022","3.3910","3.3280","3.4270","3.3210","1.13%"
"08/18/2022","3.3530","3.3770","3.4250","3.2980","-0.62%"
"08/17/2022","3.3740","3.2840","3.4350","3.2810","2.68%"
"08/16/2022","3.2860","3.2310","3.3160","3.2000","0.61%"
"08/15/2022","3.2660","3.2810","3.3290","3.1972","-0.61%"
"08/14/2022","3.2860","3.2660","3.2929","3.2620","0.24%"
"08/13/2022","3.2780","3.2780","3.2780","3.2780","0.46%"
"08/12/2022","3.2630","3.2700","3.3030","3.1970","0.00%"
"08/11/2022","3.2630","3.2220","3.2910","3.1320","1.43%"
"08/10/2022","3.2170","3.2600","3.3220","3.0600","-1.74%"
"08/09/2022","3.2740","3.2050","3.3020","3.1796","2.22%"
"08/08/2022","3.2030","3.2420","3.2821","3.1760","-1.51%"
"08/07/2022","3.2520","3.2410","3.2780","3.2340","6.54%"
"08/05/2022","3.0525","3.0710","3.2910","3.0450","0.00%"
"08/04/2022","3.0525","3.1260","3.1690","3.0260","-3.19%"
"08/03/2022","3.1530","3.1160","3.2560","3.0397","0.93%"
"08/02/2022","3.1240","2.8970","3.1310","2.8200","7.28%"
"08/01/2022","2.9120","2.9170","2.9670","2.8700","-0.38%"
"07/31/2022","2.9230","2.9120","2.9300","2.8880","0.41%"
"07/29/2022","2.9110","2.9040","2.9830","2.8419","0.00%"
"07/28/2022","2.9110","3.0360","3.0820","2.8389","-3.01%"
"07/27/2022","3.0014","3.0880","3.1230","2.9820","-2.36%"
"07/26/2022","3.0740","3.0340","3.0970","2.9590","3.09%"
"07/25/2022","2.9820","3.0010","3.0610","2.9690","-0.23%"
"07/24/2022","2.9890","2.9820","3.0054","2.9690","-4.50%"
"07/22/2022","3.1300","3.1130","3.1880","2.9144","0.00%"
"07/21/2022","3.1300","3.2930","3.3390","3.0970","-5.38%"
"07/20/2022","3.3080","3.3140","3.3280","3.2120","0.50%"
"07/19/2022","3.2915","3.2540","3.3190","3.1957","2.73%"
"07/18/2022","3.2040","3.1990","3.2720","3.1735","0.53%"
"07/17/2022","3.1870","3.2040","3.2040","3.1810","-0.68%"
"07/15/2022","3.2088","3.2030","3.2540","3.1460","0.00%"
"07/14/2022","3.2088","3.1800","3.3380","3.1494","1.87%"
"07/13/2022","3.1500","3.0990","3.2770","3.0723","1.63%"
"07/12/2022","3.0994","3.1610","3.1640","3.0440","-4.40%"
"07/11/2022","3.2420","3.2340","3.2770","3.1080","-0.12%"
"07/10/2022","3.2460","3.2420","3.2520","3.2200","0.62%"
"07/08/2022","3.2260","3.1320","3.2750","3.0896","2.77%"
"07/07/2022","3.1390","3.1140","3.1740","3.0470","2.64%"
"07/06/2022","3.0584","2.9380","3.1140","2.8400","5.24%"
"07/05/2022","2.9060","2.9464","3.0730","2.8580","-1.92%"
"07/04/2022","2.9630","2.9464","2.9760","2.9408","0.00%"
"07/03/2022","2.9630","2.9630","2.9630","2.9630","0.95%"
"07/01/2022","2.9350","3.1410","3.1570","2.8390","-5.16%"
"06/30/2022","3.0947","3.2500","3.2770","3.0850","-5.56%"
"06/29/2022","3.2770","3.3340","3.4080","3.2429","-2.41%"
"06/28/2022","3.3580","3.3360","3.4050","3.3060","0.54%"
"06/27/2022","3.3400","3.3070","3.3820","3.2780","1.21%"
"06/26/2022","3.3000","3.3070","3.3110","3.2827","0.33%"
"06/24/2022","3.2890","3.2570","3.3150","3.1776","1.17%"
"06/23/2022","3.2510","3.3430","3.3850","3.1215","-2.65%"
"06/22/2022","3.3396","3.5080","3.5300","3.3215","-4.83%"
"06/21/2022","3.5090","3.5300","3.6030","3.4980","-0.40%"
"06/20/2022","3.5230","3.5230","3.5230","3.5210","0.26%"
"06/19/2022","3.5140","3.5140","3.5140","3.5140","0.60%"
"06/17/2022","3.4930","3.4502","3.5880","3.4288","-0.94%"
"06/16/2022","3.5261","3.3800","3.7230","3.3800","-1.56%"
"06/15/2022","3.5820","3.6430","3.7239","3.4170","-4.22%"
"06/14/2022","3.7400","3.6730","3.7660","3.4220","2.68%"
"06/13/2022","3.6425","3.4160","3.7700","3.4061","6.66%"
"06/12/2022","3.4150","3.4220","3.4220","3.4061","0.44%"
"06/11/2022","3.4000","3.4000","3.4000","3.4000","0.29%"
"06/10/2022","3.3900","3.1770","3.4290","3.1560","6.84%"
"06/09/2022","3.1730","3.1140","3.1990","3.0990","1.93%"
"06/08/2022","3.1130","3.0880","3.1440","3.0622","1.10%"
"06/07/2022","3.0790","3.1060","3.1440","3.0460","-0.81%"
"06/06/2022","3.1040","3.0170","3.1200","3.0047","2.82%"
"06/05/2022","3.0190","3.0210","3.0220","3.0060","-0.20%"
"06/03/2022","3.0249","2.9910","3.0530","2.9710","1.20%"
"06/02/2022","2.9890","2.9790","3.0210","2.9530","-0.07%"
"06/01/2022","2.9910","2.8660","3.0250","2.8660","4.51%"
"05/31/2022","2.8620","2.8020","2.9330","2.7857","2.25%"
"05/30/2022","2.7990","2.8010","2.8010","2.8010","0.00%"
"05/29/2022","2.7990","2.7990","2.7990","2.7990","0.57%"
"05/27/2022","2.7830","2.7810","2.8200","2.7513","-0.25%"
"05/26/2022","2.7900","2.7780","2.8120","2.7150","1.16%"
"05/25/2022","2.7579","2.7806","2.8130","2.7240","-1.29%"
"05/24/2022","2.7940","2.9140","2.9260","2.7530","-4.32%"
"05/23/2022","2.9200","2.8600","2.9320","2.8410","1.81%"
"05/22/2022","2.8680","2.8590","2.8735","2.8502","0.82%"
"05/20/2022","2.8447","2.8920","2.9360","2.8210","-2.48%"
"05/19/2022","2.9170","2.9590","2.9870","2.8320","-1.12%"
"05/18/2022","2.9500","2.9860","3.0540","2.9130","-0.74%"
"05/17/2022","2.9720","2.8780","3.0340","2.8451","4.21%"
"05/16/2022","2.8520","2.9050","2.9390","2.8210","-2.83%"
"05/15/2022","2.9350","2.9040","2.9380","2.8843","0.92%"
"05/13/2022","2.9082","2.8850","2.9550","2.8620","2.37%"
"05/12/2022","2.8410","2.9400","3.0044","2.8180","-3.53%"
"05/11/2022","2.9450","2.9690","3.0870","2.8870","-0.29%"
"05/10/2022","2.9536","2.9580","2.9960","2.8702","-0.59%"
"05/09/2022","2.9710","3.1800","3.1840","2.9240","-4.71%"
"05/08/2022","3.1180","3.1790","3.1800","3.1150","-0.42%"
"05/06/2022","3.1310","3.1156","3.1840","3.0340","0.52%"
"05/05/2022","3.1149","3.0110","3.1590","3.0110","2.77%"
"05/04/2022","3.0310","3.1240","3.2310","3.0050","-2.90%"
"05/03/2022","3.1215","3.1140","3.1950","3.0490","0.34%"
"05/02/2022","3.1109","3.1050","3.1470","3.0460","0.28%"
"05/01/2022","3.1023","3.0970","3.1050","3.0826","1.42%"
"04/29/2022","3.0589","2.9658","3.1270","2.9658","1.39%"
"04/28/2022","3.0170","2.9440","3.0570","2.8910","4.29%"
"04/27/2022","2.8928","2.8420","2.9650","2.8140","-0.25%"
"04/26/2022","2.9000","2.9790","3.0310","2.8180","-1.84%"
"04/25/2022","2.9545","3.0240","3.0360","2.8510","-2.07%"
"04/24/2022","3.0170","3.0300","3.0330","3.0140","-1.15%"
"04/22/2022","3.0520","3.0650","3.1490","3.0148","0.35%"
"04/21/2022","3.0415","2.9190","3.1060","2.9140","3.91%"
"04/20/2022","2.9270","2.9570","2.9960","2.8810","0.42%"
"04/19/2022","2.9147","2.8150","2.9710","2.7753","4.06%"
"04/18/2022","2.8010","2.8100","2.8770","2.7700","-0.99%"
"04/17/2022","2.8290","2.8010","2.8290","2.7960","0.93%"
"04/15/2022","2.8030","2.8150","2.8150","2.7960","0.00%"
"04/14/2022","2.8030","2.6710","2.8270","2.6172","4.82%"
"04/13/2022","2.6740","2.7240","2.7910","2.5910","-1.07%"
"04/12/2022","2.7030","2.8600","2.9310","2.6820","-5.59%"
"04/11/2022","2.8630","2.8570","2.9450","2.8353","-0.69%"
"04/10/2022","2.8830","2.8630","2.8860","2.8387","3.73%"
"04/08/2022","2.7794","2.7850","2.8780","2.7600","0.00%"
"04/07/2022","2.7794","2.8100","2.8126","2.6970","-1.61%"
"04/06/2022","2.8250","2.8110","2.9140","2.7480","-0.07%"
"04/05/2022","2.8270","2.7290","2.8720","2.6885","3.55%"
"04/04/2022","2.7300","2.7650","2.8100","2.6930","-1.87%"
"04/03/2022","2.7820","2.7650","2.8030","2.7650","2.02%"
"04/01/2022","2.7270","2.6280","2.7870","2.6280","5.80%"
"03/31/2022","2.5775","2.6000","2.6560","2.5440","-1.47%"
"03/30/2022","2.6160","2.6930","2.7060","2.5940","-1.54%"
"03/29/2022","2.6570","2.7080","2.7980","2.6200","-1.53%"
"03/28/2022","2.6983","2.6400","2.7800","2.6080","2.15%"
"03/27/2022","2.6414","2.6360","2.6504","2.6240","0.97%"
"03/26/2022","2.6160","2.6160","2.6160","2.6160","-1.02%"
"03/25/2022","2.6430","2.4910","2.6881","2.4640","7.00%"
"03/24/2022","2.4700","2.4160","2.5200","2.4050","1.31%"
"03/23/2022","2.4380","2.4780","2.5410","2.4090","-1.89%"
"03/22/2022","2.4850","2.4240","2.5370","2.4160","0.49%"
"03/21/2022","2.4730","2.2668","2.4810","2.2660","9.10%"
"03/20/2022","2.2668","2.2770","2.2770","2.2668","-0.54%"
"03/19/2022","2.2790","2.2790","2.2790","2.2790","0.09%"
"03/18/2022","2.2770","2.2420","2.2960","2.2070","0.40%"
"03/17/2022","2.2680","2.2920","2.2980","2.1960","-0.35%"
"03/16/2022","2.2759","2.1660","2.3330","2.1060","4.64%"
"03/15/2022","2.1750","2.1670","2.2000","2.0380","1.26%"
"03/14/2022","2.1480","2.0189","2.1800","2.0189","5.86%"
"03/13/2022","2.0291","2.0330","2.0439","2.0189","0.65%"
"03/11/2022","2.0160","1.9810","2.0490","1.9390","1.31%"
"03/10/2022","1.9900","1.9370","2.0250","1.8903","3.08%"
"03/09/2022","1.9306","1.8560","1.9560","1.8252","3.19%"
"03/08/2022","1.8710","1.7639","1.8940","1.7490","5.83%"
"03/07/2022","1.7680","1.6560","1.8030","1.6292","2.37%"
"03/06/2022","1.7270","1.7270","1.7270","1.7270","0.52%"
"03/05/2022","1.7180","1.7180","1.7180","1.7180","0.88%"
"03/04/2022","1.7030","1.7606","1.8080","1.6258","-4.38%"
"03/03/2022","1.7810","1.7796","1.8090","1.6980","0.62%"
"03/02/2022","1.7700","1.5906","1.7966","1.5320","12.20%"
"03/01/2022","1.5776","1.7377","1.8070","1.5276","-8.75%"
"02/28/2022","1.7289","1.8888","1.8888","1.7110","-8.47%"
